frame,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
10,0.453125,0.4166666666666667,0.0,0.99,0.48523682926615674,0.5777399028526738,0.0,0.99,0.5843147019716529,0.6793585812770527,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5382216725028071,0.5829334933077355,0.0,0.99,0.5258437607635794,0.7487810125722073,0.0,0.99
11,0.453125,0.4166666666666667,0.0,0.99,0.48076264707786215,0.5792084792100491,0.0,0.99,0.5663640870046602,0.7006618519363484,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5394479287029029,0.5830388791539305,0.0,0.99,0.5305899454444429,0.749286545176473,0.0,0.99
12,0.453125,0.4166666666666667,0.0,0.99,0.4750528948429106,0.5807488543532486,0.0,0.99,0.5438144467112236,0.719932818848916,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5409993133689145,0.583149105148532,0.0,0.99,0.5366013952115043,0.7497125842235253,0.0,0.99
13,0.453125,0.4166666666666667,0.0,0.99,0.4683398025841024,0.5820941118292677,0.0,0.99,0.5178218501923089,0.7351461840980754,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5428083512736808,0.5832451092796115,0.0,0.99,0.5436146671934395,0.7499083084682748,0.0,0.99
14,0.453125,0.4166666666666667,0.0,0.99,0.4609166339455134,0.5830092338944431,0.0,0.99,0.490093735479061,0.7450720296584503,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5447959789566834,0.5833102793202118,0.0,0.99,0.5513155583369092,0.7497500987262659,0.0,0.99
15,0.453125,0.4166666666666667,0.0,0.99,0.453125,0.5833333333333334,0.0,0.99,0.4625829436708865,0.74952223416084,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.546875,0.5833333333333334,0.0,0.99,0.5593541770808536,0.749167360879671,0.0,0.99
16,0.453125,0.4166666666666667,0.0,0.99,0.44533336605448665,0.5830092338944431,0.0,0.99,0.43714225855505184,0.7493176796367255,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
17,0.453125,0.4166666666666667,0.0,0.99,0.4379101974158976,0.5820941118292677,0.0,0.99,0.4152647783785876,0.7460029482617982,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304141,0.7467997275527686,0.0,0.99
18,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.3979823599709352,0.7414239894120587,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.581879230421289,0.7452274288025931,0.0,0.99
19,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213796,0.5792084792100491,0.0,0.99,0.3859149354599962,0.7373028182819504,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519954,0.7436262474585346,0.0,0.99
20,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384326,0.5777399028526738,0.0,0.99,0.3794023457286898,0.7349010472866762,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
21,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.37863086841444726,0.7348054661961617,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
22,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.38368555032955565,0.7368344178903176,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
23,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.39450098135875106,0.7400636278830828,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
24,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.41073239609056234,0.7429846096524169,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
25,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384326,0.5777399028526738,0.0,0.99,0.43161304470703304,0.7438062492821924,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
26,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213796,0.5792084792100491,0.0,0.99,0.4558863144112356,0.7408715204911004,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519954,0.7436262474585346,0.0,0.99
27,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.48188453088279565,0.7330980723335251,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.5818792304212891,0.7452274288025931,0.0,0.99
28,0.453125,0.4166666666666667,0.0,0.99,0.4379101974158976,0.5820941118292677,0.0,0.99,0.5077665914782987,0.7203054425022534,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304141,0.7467997275527686,0.0,0.99
29,0.453125,0.4166666666666667,0.0,0.99,0.4453333660544866,0.5830092338944431,0.0,0.99,0.531847266081557,0.7033077152895394,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
30,0.453125,0.4166666666666667,0.0,0.99,0.453125,0.5833333333333334,0.0,0.99,0.552897204758447,0.6837370265601248,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.546875,0.5833333333333334,0.0,0.99,0.5593541770808536,0.749167360879671,0.0,0.99
31,0.453125,0.4166666666666667,0.0,0.99,0.4609166339455134,0.5830092338944431,0.0,0.99,0.5703001069305437,0.6636759648887222,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5447959789566834,0.5833102793202118,0.0,0.99,0.5513155583369092,0.7497500987262659,0.0,0.99
32,0.453125,0.4166666666666667,0.0,0.99,0.4683398025841024,0.5820941118292677,0.0,0.99,0.5840185722160096,0.6452471500276442,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5428083512736809,0.5832451092796115,0.0,0.99,0.5436146671934396,0.7499083084682748,0.0,0.99
33,0.453125,0.4166666666666667,0.0,0.99,0.4750528948429106,0.5807488543532486,0.0,0.99,0.5944014963548714,0.6302963411986163,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5409993133689145,0.583149105148532,0.0,0.99,0.5366013952115043,0.7497125842235253,0.0,0.99
34,0.453125,0.4166666666666667,0.0,0.99,0.48076264707786204,0.5792084792100491,0.0,0.99,0.6019175648749735,0.6202284936978335,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5394479287029029,0.5830388791539305,0.0,0.99,0.5305899454444429,0.749286545176473,0.0,0.99
35,0.453125,0.4166666666666667,0.0,0.99,0.48523682926615674,0.5777399028526738,0.0,0.99,0.6069041612008288,0.6159686957222338,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5382216725028071,0.5829334933077355,0.0,0.99,0.5258437607635794,0.7487810125722073,0.0,0.99
36,0.453125,0.4166666666666667,0.0,0.99,0.4883077008274707,0.5765954150377096,0.0,0.99,0.6093946331791459,0.6179707660178567,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5373736080609928,0.582851161470732,0.0,0.99,0.5225655891430642,0.7483442164480802,0.0,0.99
37,0.453125,0.4166666666666667,0.0,0.99,0.48986872228925515,0.5759701443288116,0.0,0.99,0.6090562632060033,0.6262021410412834,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5369402700518318,0.5828061055103719,0.0,0.99,0.5208921815895878,0.7480935123397181,0.0,0.99
38,0.453125,0.4166666666666667,0.0,0.99,0.48986872228925515,0.5759701443288116,0.0,0.99,0.6052506257665439,0.6400813858455188,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5369402700518318,0.5828061055103719,0.0,0.99,0.5208921815895878,0.7480935123397181,0.0,0.99
39,0.453125,0.4166666666666667,0.0,0.99,0.4883077008274707,0.5765954150377096,0.0,0.99,0.5972119876781161,0.6584066482305757,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5373736080609928,0.582851161470732,0.0,0.99,0.5225655891430642,0.7483442164480802,0.0,0.99
40,0.453125,0.4166666666666667,0.0,0.99,0.48523682926615674,0.5777399028526738,0.0,0.99,0.584314701971653,0.6793585812770525,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5382216725028071,0.5829334933077355,0.0,0.99,0.5258437607635794,0.7487810125722073,0.0,0.99
41,0.453125,0.4166666666666667,0.0,0.99,0.48076264707786204,0.5792084792100491,0.0,0.99,0.5663640870046602,0.7006618519363484,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5394479287029029,0.5830388791539305,0.0,0.99,0.5305899454444429,0.749286545176473,0.0,0.99
42,0.453125,0.4166666666666667,0.0,0.99,0.4750528948429106,0.5807488543532486,0.0,0.99,0.5438144467112235,0.7199328188489161,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5409993133689145,0.583149105148532,0.0,0.99,0.5366013952115043,0.7497125842235253,0.0,0.99
43,0.453125,0.4166666666666667,0.0,0.99,0.46833980258410246,0.5820941118292677,0.0,0.99,0.5178218501923091,0.7351461840980754,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5428083512736808,0.5832451092796115,0.0,0.99,0.5436146671934395,0.7499083084682748,0.0,0.99
44,0.453125,0.4166666666666667,0.0,0.99,0.4609166339455134,0.5830092338944431,0.0,0.99,0.4900937354790612,0.7450720296584503,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5447959789566834,0.5833102793202118,0.0,0.99,0.5513155583369092,0.7497500987262659,0.0,0.99
45,0.453125,0.4166666666666667,0.0,0.99,0.453125,0.5833333333333334,0.0,0.99,0.4625829436708865,0.74952223416084,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.546875,0.5833333333333334,0.0,0.99,0.5593541770808536,0.749167360879671,0.0,0.99
46,0.453125,0.4166666666666667,0.0,0.99,0.4453333660544866,0.5830092338944431,0.0,0.99,0.4371422585550516,0.7493176796367255,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
47,0.453125,0.4166666666666667,0.0,0.99,0.4379101974158976,0.5820941118292677,0.0,0.99,0.4152647783785876,0.7460029482617982,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304141,0.7467997275527686,0.0,0.99
48,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.3979823599709352,0.7414239894120587,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.581879230421289,0.7452274288025931,0.0,0.99
49,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213796,0.5792084792100491,0.0,0.99,0.3859149354599962,0.7373028182819504,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519954,0.7436262474585346,0.0,0.99
50,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384326,0.5777399028526738,0.0,0.99,0.3794023457286898,0.7349010472866762,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
51,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.37863086841444726,0.7348054661961617,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
52,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.38368555032955576,0.7368344178903176,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
53,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.39450098135875095,0.7400636278830828,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
54,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.41073239609056234,0.7429846096524169,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
55,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384326,0.5777399028526738,0.0,0.99,0.4316130447070329,0.7438062492821925,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
56,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213796,0.5792084792100491,0.0,0.99,0.45588631441123556,0.7408715204911004,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519954,0.7436262474585346,0.0,0.99
57,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.48188453088279576,0.7330980723335251,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.5818792304212891,0.7452274288025931,0.0,0.99
58,0.453125,0.4166666666666667,0.0,0.99,0.43791019741589754,0.5820941118292677,0.0,0.99,0.5077665914782985,0.7203054425022535,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304141,0.7467997275527686,0.0,0.99
59,0.453125,0.4166666666666667,0.0,0.99,0.4453333660544866,0.5830092338944431,0.0,0.99,0.531847266081557,0.7033077152895395,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
60,0.453125,0.4166666666666667,0.0,0.99,0.453125,0.5833333333333334,0.0,0.99,0.552897204758447,0.6837370265601248,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.546875,0.5833333333333334,0.0,0.99,0.5593541770808536,0.749167360879671,0.0,0.99
61,0.453125,0.4166666666666667,0.0,0.99,0.46091663394551335,0.5830092338944431,0.0,0.99,0.5703001069305434,0.6636759648887225,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5447959789566834,0.5833102793202118,0.0,0.99,0.5513155583369092,0.7497500987262659,0.0,0.99
62,0.453125,0.4166666666666667,0.0,0.99,0.4683398025841024,0.5820941118292677,0.0,0.99,0.5840185722160096,0.6452471500276441,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5428083512736809,0.5832451092796115,0.0,0.99,0.5436146671934396,0.7499083084682748,0.0,0.99
63,0.453125,0.4166666666666667,0.0,0.99,0.4750528948429106,0.5807488543532486,0.0,0.99,0.5944014963548714,0.6302963411986163,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5409993133689145,0.583149105148532,0.0,0.99,0.5366013952115043,0.7497125842235253,0.0,0.99
64,0.453125,0.4166666666666667,0.0,0.99,0.48076264707786204,0.5792084792100491,0.0,0.99,0.6019175648749735,0.6202284936978335,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5394479287029029,0.5830388791539305,0.0,0.99,0.5305899454444429,0.749286545176473,0.0,0.99
65,0.453125,0.4166666666666667,0.0,0.99,0.48523682926615674,0.5777399028526738,0.0,0.99,0.6069041612008288,0.6159686957222338,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5382216725028071,0.5829334933077355,0.0,0.99,0.5258437607635795,0.7487810125722073,0.0,0.99
66,0.453125,0.4166666666666667,0.0,0.99,0.4883077008274708,0.5765954150377095,0.0,0.99,0.6093946331791461,0.6179707660178566,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5373736080609928,0.582851161470732,0.0,0.99,0.5225655891430641,0.7483442164480802,0.0,0.99
67,0.453125,0.4166666666666667,0.0,0.99,0.48986872228925515,0.5759701443288116,0.0,0.99,0.6090562632060031,0.6262021410412835,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5369402700518318,0.5828061055103719,0.0,0.99,0.5208921815895878,0.7480935123397181,0.0,0.99
68,0.453125,0.4166666666666667,0.0,0.99,0.48986872228925515,0.5759701443288116,0.0,0.99,0.6052506257665439,0.6400813858455188,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5369402700518318,0.5828061055103719,0.0,0.99,0.5208921815895878,0.7480935123397181,0.0,0.99
69,0.453125,0.4166666666666667,0.0,0.99,0.4883077008274708,0.5765954150377095,0.0,0.99,0.5972119876781162,0.6584066482305754,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5373736080609928,0.582851161470732,0.0,0.99,0.5225655891430642,0.7483442164480802,0.0,0.99
70,0.453125,0.4166666666666667,0.0,0.99,0.48523682926615674,0.5777399028526738,0.0,0.99,0.5843147019716528,0.679358581277053,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5382216725028071,0.5829334933077355,0.0,0.99,0.5258437607635795,0.7487810125722073,0.0,0.99
71,0.453125,0.4166666666666667,0.0,0.99,0.48076264707786204,0.5792084792100491,0.0,0.99,0.5663640870046602,0.7006618519363484,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5394479287029029,0.5830388791539305,0.0,0.99,0.5305899454444429,0.749286545176473,0.0,0.99
72,0.453125,0.4166666666666667,0.0,0.99,0.4750528948429106,0.5807488543532486,0.0,0.99,0.5438144467112235,0.719932818848916,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5409993133689145,0.583149105148532,0.0,0.99,0.5366013952115043,0.7497125842235253,0.0,0.99
73,0.453125,0.4166666666666667,0.0,0.99,0.46833980258410246,0.5820941118292677,0.0,0.99,0.5178218501923092,0.7351461840980754,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5428083512736808,0.5832451092796115,0.0,0.99,0.5436146671934394,0.7499083084682748,0.0,0.99
74,0.453125,0.4166666666666667,0.0,0.99,0.4609166339455134,0.5830092338944431,0.0,0.99,0.4900937354790611,0.7450720296584503,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5447959789566834,0.5833102793202118,0.0,0.99,0.5513155583369092,0.7497500987262659,0.0,0.99
75,0.453125,0.4166666666666667,0.0,0.99,0.453125,0.5833333333333334,0.0,0.99,0.4625829436708865,0.74952223416084,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.546875,0.5833333333333334,0.0,0.99,0.5593541770808536,0.749167360879671,0.0,0.99
76,0.453125,0.4166666666666667,0.0,0.99,0.44533336605448665,0.5830092338944431,0.0,0.99,0.4371422585550519,0.7493176796367255,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
77,0.453125,0.4166666666666667,0.0,0.99,0.43791019741589754,0.5820941118292677,0.0,0.99,0.41526477837858733,0.7460029482617982,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304141,0.7467997275527686,0.0,0.99
78,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.39798235997093523,0.7414239894120587,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.581879230421289,0.7452274288025931,0.0,0.99
79,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213785,0.5792084792100491,0.0,0.99,0.3859149354599961,0.7373028182819504,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519954,0.7436262474585346,0.0,0.99
80,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384337,0.5777399028526738,0.0,0.99,0.37940234572868997,0.7349010472866762,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
81,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.37863086841444726,0.7348054661961617,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
82,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.38368555032955576,0.7368344178903176,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
83,0.453125,0.4166666666666667,0.0,0.99,0.41638127771074485,0.5759701443288116,0.0,0.99,0.39450098135875095,0.7400636278830828,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5568097299481682,0.5828061055103719,0.0,0.99,0.5971660789659812,0.7405477513547503,0.0,0.99
84,0.453125,0.4166666666666667,0.0,0.99,0.4179422991725293,0.5765954150377096,0.0,0.99,0.41073239609056234,0.7429846096524169,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5563763919390072,0.582851161470732,0.0,0.99,0.5955480322271949,0.7411228412404401,0.0,0.99
85,0.453125,0.4166666666666667,0.0,0.99,0.42101317073384326,0.5777399028526738,0.0,0.99,0.4316130447070331,0.7438062492821924,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5555283274971929,0.5829334933077355,0.0,0.99,0.5923711168459989,0.7421962887008956,0.0,0.99
86,0.453125,0.4166666666666667,0.0,0.99,0.42548735292213785,0.5792084792100491,0.0,0.99,0.4558863144112354,0.7408715204911005,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5543020712970971,0.5830388791539305,0.0,0.99,0.5877547190519955,0.7436262474585346,0.0,0.99
87,0.453125,0.4166666666666667,0.0,0.99,0.4311971051570894,0.5807488543532486,0.0,0.99,0.48188453088279565,0.7330980723335251,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5527506866310855,0.583149105148532,0.0,0.99,0.5818792304212891,0.7452274288025931,0.0,0.99
88,0.453125,0.4166666666666667,0.0,0.99,0.43791019741589754,0.5820941118292677,0.0,0.99,0.5077665914782985,0.7203054425022536,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5509416487263192,0.5832451092796115,0.0,0.99,0.5749845551304142,0.7467997275527686,0.0,0.99
89,0.453125,0.4166666666666667,0.0,0.99,0.44533336605448665,0.5830092338944431,0.0,0.99,0.5318472660815573,0.7033077152895391,0.0,0.99,0.546875,0.4166666666666667,0.0,0.99,0.5489540210433166,0.5833102793202118,0.0,0.99,0.5673642648454631,0.7481593708387304,0.0,0.99
